STOP_ID,TRF_DISTRICT_CODE,BAY_CODE,BEARING_CODE,ON_STREET_NAME,INTERSECTION_LOC,HASTUS_CROSS_STREET_NAME,KCM_MANAGED_EQUIPMENT,ROUTE_LIST,NUM_SHELTERS,STOP_STATUS,GISOBJID,lon,lat,is_hotspot,compactor,has_trash,notes
73340,E,,N,148th Ave NE,Near side,NE 37th Pl,YES,223,1,ACT,7508,-122.1427748,47.64374928,FALSE,FALSE,FALSE,
73342,E,,N,148th Ave NE,Far side,NE 40th St,YES,223 225 B,1,ACT,7509,-122.14281,47.64691685,FALSE,FALSE,FALSE,
73350,E,,N,148th Ave NE,Far side,NE 51st St,YES,223 225 245 B,1,ACT,7510,-122.1430929,47.65573314,FALSE,FALSE,FALSE,
73351,E,,S,148th Ave NE,Near side,NE 55th St,YES,223 225 245,1,ACT,7511,-122.1434493,47.6582831,FALSE,FALSE,FALSE,
73352,E,,N,148th Ave NE,Far side,NE 55th St,YES,223 225 245,1,ACT,7512,-122.1430822,47.65820946,FALSE,FALSE,FALSE,
73366,E,,N,148th Ave NE,Far side,NE 46th St,YES,223 225 B,1,ACT,7514,-122.1430825,47.65258009,FALSE,FALSE,FALSE,
73407,E,,E,NE 40th St,Far side,148th Ave NE,YES,225 B,1,ACT,7519,-122.141161,47.64588429,FALSE,FALSE,FALSE,
73637,E,,N,164th Ave NE,Far side,Gilman St,YES,223 224 250,1,ACT,7542,-122.1215166,47.67460995,FALSE,FALSE,FALSE,
73840,NL,,E,NE 85th St,Far side,120th Ave NE,YES,239 250,1,ACT,7563,-122.1796359,47.6791997,FALSE,FALSE,FALSE,
73845,NL,,E,NE 85th St,Near side,126th Ave NE,YES,250,1,ACT,7564,-122.1732192,47.67928768,FALSE,FALSE,FALSE,
73852,NL,,E,NE 85th St,Near side,132nd Ave NE,YES,250,1,ACT,7568,-122.1642419,47.67942333,FALSE,FALSE,FALSE,
73953,NL,,W,NE 85th St,Far side,124th Ave NE,YES,239 250,1,ACT,7582,-122.1771801,47.67937484,FALSE,FALSE,FALSE,
74071,NL,,W,NE 124th St,Far side,113th Ave NE,YES,255,1,ACT,7612,-122.1910702,47.71125732,FALSE,FALSE,FALSE,
74072,NL,,W,NE 124th St,Far side,111th Ln NE,YES,255,1,ACT,7613,-122.1935849,47.71125613,FALSE,FALSE,FALSE,
74073,NL,,W,NE 124th St,Far side,109th Ct NE,YES,255,1,ACT,7614,-122.1974933,47.71126208,FALSE,FALSE,FALSE,
74202,NL,,S,124th Ave NE,Far side,NE 133rd Pl,YES,239,1,ACT,7652,-122.1756026,47.71968974,FALSE,FALSE,FALSE,
74220,NL,,W,NE 132nd St,Far side,121st Ave NE,YES,239 930,1,ACT,7653,-122.179262,47.71852983,FALSE,FALSE,FALSE,
74395,NL,,S,108th Ave NE,Far side,NE 68th St,YES,255 986E,1,ACT,7695,-122.1963421,47.66523283,FALSE,FALSE,FALSE,
74420,NL,,S,108th Ave NE,Far side,NE 53rd St,YES,255,1,ACT,7699,-122.1963409,47.65574335,FALSE,FALSE,FALSE,
74450,NL,,N,NE 37th Ct,Far side,107th Ln NE,YES,249 250 255 981EN 986EN,2,ACT,7711,-122.1966947,47.64385483,FALSE,FALSE,FALSE,
74482,E,,N,148th Ave NE,Far side,NE 20th St,YES,223,1,ACT,7733,-122.1429833,47.62834435,FALSE,FALSE,FALSE,
74550,NL,,N,108th Ave NE,Far side,NE 53rd St,YES,255,1,ACT,7748,-122.1961315,47.65611492,FALSE,FALSE,FALSE,
74721,NL,,S,Kingsgate P&R AcRd,Opposite to,116th Way NE,YES,225 256 930,2,ACT,7771,-122.1875981,47.7164501,FALSE,FALSE,FALSE,
74850,NL,,E,NW 195th St,Far side,20th Ave NW,YES,348,1,ACT,7802,-122.3818496,47.77056575,FALSE,FALSE,FALSE,
74870,NL,,E,NW Richmond Beach Rd,Far side,15th Ave NW,YES,348,1,ACT,7804,-122.3768671,47.76988302,FALSE,FALSE,FALSE,
75005,NL,,E,NW Richmond Beach Rd,Near side,3rd Ave NW,YES,348,2,ACT,7815,-122.3615198,47.76500969,FALSE,FALSE,FALSE,
75110,NL,,S,Dayton Ave N,Far side,N 160th St,YES,333 5,1,ACT,7826,-122.3533474,47.74467771,FALSE,FALSE,FALSE,
75120,NL,,S,Dayton Ave N,Far side,N 155th St,YES,333 5,1,ACT,7827,-122.3533154,47.74122293,FALSE,FALSE,FALSE,
75160,NL,,E,N 145th St,Far side,Greenwood Ave N,YES,333,1,ACT,7836,-122.3551542,47.73406178,FALSE,FALSE,FALSE,
75220,NL,,E,N 145th St,Far side,Meridian Ave N,YES,,1,ACT,7842,-122.3338157,47.73406454,FALSE,FALSE,FALSE,
75402,NS,,W,East Stevens Way NE,Near side,Mason Rd,YES,372E 45 67,1,ACT,100012223,-122.3063024,47.65238849,FALSE,FALSE,FALSE,
75405,NS,,W,West Stevens Way NE,Far side,George Washington Ln NE,YES,372E 45 67,1,ACT,7874,-122.3109742,47.65513439,FALSE,FALSE,FALSE,
75406,NS,,S,East Stevens Way NE,Far side,Pend Oreille Rd,YES,372E 45 67,1,ACT,7875,-122.3048754,47.65674229,FALSE,FALSE,FALSE,
75407,NS,,E,NW Market St,Near side,3rd Ave NW,YES,44,1,ACT,7876,-122.3610362,47.66710087,FALSE,FALSE,FALSE,
75408,NS,,S,Aurora Ave N,Far side,N 46th St,YES,E,2,ACT,7877,-122.3474906,47.66167321,FALSE,FALSE,FALSE,
75409,NS,,N,Aurora Ave N,Near side,N 46th St,YES,E,2,ACT,7878,-122.3471745,47.66168975,FALSE,FALSE,FALSE,
75410,NS,,N,East Stevens Way NE,Near side,Pend Oreille Rd,YES,372E 75,2,ACT,7879,-122.3045221,47.65730814,FALSE,FALSE,FALSE,
75414,NS,,N,East Stevens Way NE,Far side,Benton Ln,YES,372E 75,1,ACT,7881,-122.3050143,47.65390419,FALSE,FALSE,FALSE,
75415,NS,,E,East Stevens Way NE,Far side,Rainier Vis NE,YES,372E 75,1,ACT,100012226,-122.3060297,47.65236048,FALSE,FALSE,FALSE,
75418,NS,,S,West Stevens Way NE,Near side,Asotin Pl,UNK,372E 75,1,ACT,100015964,-122.310482,47.65437988,FALSE,FALSE,FALSE,
75700,NL,,S,Aurora Ave N,Far side,N 200th St,YES,E,1,ACT,7915,-122.3461981,47.77374172,FALSE,FALSE,FALSE,
75730,NL,,S,Aurora Ave N,Far side,N 192nd St,YES,E,2,ACT,7917,-122.3460928,47.76720235,FALSE,FALSE,FALSE,
75732,NL,,E,N 185th St,Far side,Aurora Ave N,YES,348,1,ACT,7918,-122.344914,47.76317598,FALSE,FALSE,FALSE,
75740,NL,,S,Aurora Ave N,Far side,N 185th St,YES,E,1,ACT,7923,-122.3461733,47.76284781,FALSE,FALSE,FALSE,
75750,NL,,S,Aurora Ave N,Far side,N 180th St,YES,E,1,ACT,7924,-122.3462286,47.75944726,FALSE,FALSE,FALSE,
75756,NL,,E,N 175th St,Far side,Meridian Ave N,YES,303 333,1,ACT,7927,-122.3339922,47.75591702,FALSE,FALSE,FALSE,
75760,NL,,S,Aurora Ave N,Far middle,N 175th St,YES,E,1,ACT,7929,-122.3458515,47.75529813,FALSE,FALSE,FALSE,
75770,NL,,S,Aurora Ave N,Far side,N 170th St,YES,E,1,ACT,7930,-122.3457441,47.75203301,FALSE,FALSE,FALSE,
75780,NL,,S,Aurora Ave N,Far side,N 165th St,YES,E,1,ACT,7931,-122.3456818,47.74836119,FALSE,FALSE,FALSE,
75790,NL,,S,Aurora Ave N,Far side,N 160th St,YES,E,1,ACT,7932,-122.3456481,47.74469147,FALSE,FALSE,FALSE,
75800,NL,,S,Aurora Ave N,Far side,N 155th St,YES,E,1,ACT,7933,-122.3454965,47.74088484,FALSE,FALSE,FALSE,
75810,NL,,S,Aurora Ave N,Far side,N 152nd St,YES,E,1,ACT,7934,-122.3454325,47.73868632,FALSE,FALSE,FALSE,
75820,NL,,N,Aurora Ave N,Far middle,N 145th St,YES,E,1,ACT,7935,-122.3449124,47.73492488,FALSE,FALSE,FALSE,
75830,NL,,N,Aurora Ave N,Far side,N 152nd St,YES,E,1,ACT,7936,-122.3450936,47.73933272,FALSE,FALSE,FALSE,
75840,NL,,N,Aurora Ave N,Far side,N 155th St,YES,E,1,ACT,7937,-122.3451695,47.74207838,FALSE,FALSE,FALSE,
75850,NL,,N,Aurora Ave N,Far side,N 160th St,YES,E,1,ACT,7938,-122.3452542,47.74540385,FALSE,FALSE,FALSE,
75860,NL,,N,Aurora Ave N,Far side,N 165th St,YES,E,1,ACT,7939,-122.3453363,47.74906115,FALSE,FALSE,FALSE,
75870,NL,,N,Aurora Ave N,Far side,N 170th St,YES,E,1,ACT,7940,-122.3454051,47.75295525,FALSE,FALSE,FALSE,
75881,NL,,N,Aurora Ave N,Far side,N 175th St,YES,E,1,ACT,100000902,-122.3455486,47.75634411,FALSE,FALSE,FALSE,
75890,NL,,N,Aurora Ave N,Far side,N 180th St,YES,E,1,ACT,7947,-122.34589,47.75996807,FALSE,FALSE,FALSE,
75909,NL,,W,N 185th St,Far side,Aurora Ave N,YES,348,1,ACT,7952,-122.3469062,47.76329573,FALSE,FALSE,FALSE,
75910,NL,,N,Aurora Ave N,Far side,N 192nd St,YES,E,1,ACT,7953,-122.3457519,47.76806182,FALSE,FALSE,FALSE,
75912,NL,,N,Shoreline P&R AcRd,Near side,N 192nd St,YES,,1,ACT,7954,-122.3473588,47.76682115,FALSE,FALSE,FALSE,
75982,E,,N,Main St NE,Near side,Stewart St,YES,224 931,1,ACT,7960,-121.9857713,47.74229502,FALSE,FALSE,FALSE,
75995,NL,,S,Woodinville P&R AcRd,Far side,NE 179th St,YES,231 256 522E 931,2,ACT,7964,-122.1514011,47.75678011,FALSE,FALSE,FALSE,
76009,NL,,W,NE 195th St,Far middle,120th Ave NE,YES,230 931,1,ACT,7975,-122.1828644,47.76912568,FALSE,FALSE,FALSE,
76222,NL,,E,Beardslee Blvd,Near side,Sunrise Dr,YES,239 372E 522E,1,ACT,8008,-122.2002746,47.76059491,FALSE,FALSE,FALSE,
76299,NL,,S,Beardslee Blvd,Far side,NE 195th St,YES,230 522E 931,1,ACT,8019,-122.1912193,47.76792352,FALSE,FALSE,FALSE,
76301,NL,,W,Beardslee Blvd,Far side,110th Ave NE,YES,230 239 372E,1,ACT,8021,-122.1935848,47.7639887,FALSE,FALSE,FALSE,
76302,NL,,W,Woodinville Dr,Far side,Kaysner Way,YES,372E 522E,1,ACT,8022,-122.2010826,47.75931682,FALSE,FALSE,FALSE,
76305,NL,,E,Campus AcRd,Near side,Campus Way NE,YES,230 239 372E 522E 931,2,ACT,8023,-122.1924165,47.76177044,FALSE,FALSE,FALSE,
76308,NL,,W,Beardslee Blvd,Near side,104th Ave NE,YES,239 372E,1,ACT,8025,-122.2007759,47.76063825,FALSE,FALSE,FALSE,
76310,NL,,S,Bothell Way NE,Far side,NE 180th St,YES,230 372E 522E,1,ACT,8027,-122.2114842,47.75778069,FALSE,FALSE,FALSE,
76330,NL,,S,NE Bothell Way,Far side,96th Ave NE,YES,372E,1,ACT,100000482,-122.2122755,47.75098873,FALSE,FALSE,FALSE,
76350,NL,,W,NE Bothell Way,Far side,83rd Pl NE,YES,372E,1,ACT,8031,-122.2307707,47.75477597,FALSE,FALSE,FALSE,
76360,NL,,W,NE Bothell Way,Far side,80th Ave NE,YES,372E 522E,1,ACT,8032,-122.2346822,47.75597859,FALSE,FALSE,FALSE,
76370,NL,,W,NE Bothell Way,Near side,77th Ct NE,YES,372E,1,ACT,8033,-122.2369531,47.75635511,FALSE,FALSE,FALSE,
76372,NL,,W,NE Bothell Way,Far side,Kenmore P&R AcRd,YES,225 322 331 372E 522E,4,ACT,8034,-122.2418469,47.75718457,FALSE,FALSE,FALSE,
76390,NL,,W,NE Bothell Way,Near side,68th Ave NE,YES,322 331 372E 522E,1,ACT,8039,-122.2494313,47.75841094,FALSE,FALSE,FALSE,
76420,NL,,W,NE Bothell Way,Far side,61st Ave NE,YES,322 331 372E 522E,1,ACT,8040,-122.2635161,47.75837787,FALSE,FALSE,FALSE,
76590,NL,,S,Bothell Way NE,Far middle,Ballinger Way NE,YES,322 372E,1,ACT,8058,-122.2775152,47.75321724,FALSE,FALSE,FALSE,
76595,NL,,S,Bothell Way NE,Near side,Brookside Blvd NE,YES,322 372E 522E,1,ACT,8059,-122.2800359,47.75219244,FALSE,FALSE,FALSE,
76610,NL,,S,Bothell Way NE,Near side,NE 165th St,YES,322 372E 522E,1,ACT,8060,-122.2849051,47.748353,FALSE,FALSE,FALSE,
76630,NL,,S,Bothell Way NE,Far side,NE 153rd St,YES,322 372E 522E,1,ACT,8064,-122.2898855,47.7393743,FALSE,FALSE,FALSE,
76660,NS,,S,Lake City Way NE,Far side,NE 145th St,YES,322 372E 522E,1,ACT,8068,-122.2925129,47.73306545,FALSE,FALSE,FALSE,
76680,NS,,S,Lake City Way NE,Far side,NE 137th St,YES,322 372E 522E,1,ACT,8070,-122.2923462,47.72799988,FALSE,FALSE,FALSE,
76700,NS,,S,Lake City Way NE,Far side,NE 130th St,YES,322 372E 522E 61,1,ACT,8071,-122.2935077,47.72248133,FALSE,FALSE,FALSE,
76710,NS,,S,Lake City Way NE,Far side,NE 125th St,YES,322 372E 522E 61,2,ACT,8072,-122.2956266,47.71879474,FALSE,FALSE,FALSE,
76720,NS,,N,Lake City Way NE,Far side,NE 125th St,YES,322 372E 522E 61,1,ACT,8073,-122.2945191,47.72030112,FALSE,FALSE,FALSE,
76730,NS,,N,Lake City Way NE,Far side,NE 130th St,YES,322 372E 522E 61,1,ACT,8074,-122.2928935,47.72332796,FALSE,FALSE,FALSE,
76770,NL,,N,Bothell Way NE,Far side,NE 145th St,YES,322 372E 522E,1,ACT,8076,-122.2923419,47.73464427,FALSE,FALSE,FALSE,
76790,NL,,N,Bothell Way NE,Far side,NE 153rd St,YES,322 372E 522E,1,ACT,8077,-122.2892134,47.73990495,FALSE,FALSE,FALSE,
76820,NL,,N,Bothell Way NE,Far side,Lk Forest Park Mall AcRd,YES,322 372E 522E 981EN,1,ACT,8079,-122.2798224,47.75211837,FALSE,FALSE,FALSE,
76830,NL,,N,Bothell Way NE,Far side,Ballinger Way NE,YES,322 331 372E,1,ACT,8080,-122.2759745,47.75366749,FALSE,FALSE,FALSE,
76840,NL,,E,NE Bothell Way,Far side,61st Ave NE,YES,322 331 372E 522E,1,ACT,8081,-122.2617373,47.75830994,FALSE,FALSE,FALSE,
76870,NL,,E,NE Bothell Way,Far middle,68th Ave NE,YES,322 331 372E 522E 981EN,1,ACT,8082,-122.2487012,47.75817871,FALSE,FALSE,FALSE,
76880,NL,,E,NE Bothell Way,Far side,73rd Ave NE,YES,372E 522E,1,ACT,8083,-122.2428479,47.75721252,FALSE,FALSE,FALSE,
76890,NL,,E,NE Bothell Way,Near side,77th Ct NE,YES,372E,1,ACT,8084,-122.237464,47.7562992,FALSE,FALSE,FALSE,
76900,NL,,E,NE Bothell Way,Far side,80th Ave NE,YES,372E 522E,1,ACT,8085,-122.2332097,47.75550531,FALSE,FALSE,FALSE,
76910,NL,,E,NE Bothell Way,Far side,83rd Pl NE,YES,372E,1,ACT,8086,-122.2299496,47.75432977,FALSE,FALSE,FALSE,
76925,NL,,N,Bothell Way NE,Far side,96th Ave NE,YES,230 372E,1,ACT,100000287,-122.2115662,47.75183606,FALSE,FALSE,FALSE,
77075,E,,W,NE Woodinville Duvall Rd,Far side,Avondale Rd NE,YES,222 931,1,ACT,8116,-122.0809468,47.75519113,FALSE,FALSE,FALSE,
77090,NL,,N,Woodinville Snohomish Rd,Near side,NE 190th St,YES,522E 931,1,ACT,100000904,-122.154025,47.76513936,FALSE,FALSE,FALSE,
77400,NL,,S,15th Ave NE,Far side,Ballinger Way NE,YES,333,1,ACT,8141,-122.3138223,47.77681168,FALSE,FALSE,FALSE,
77460,NL,,S,15th Ave NE,Far side,NE 180th St,YES,333 348,1,ACT,8147,-122.3135623,47.75914931,FALSE,FALSE,FALSE,
77480,NL,,S,15th Ave NE,Far side,NE 175th St,YES,348,1,ACT,8149,-122.3135651,47.75539935,FALSE,FALSE,FALSE,
77560,NL,,S,5th Ave NE,Near side,NE 163rd St,YES,365,1,ACT,8154,-122.3239997,47.74778584,FALSE,FALSE,FALSE,
77650,NL,,S,15th Ave NE,Far side,NE 150th St,YES,348,1,ACT,8168,-122.3129362,47.73733785,FALSE,FALSE,FALSE,
77720,NL,,N,15th Ave NE,Far side,NE 150th St,YES,348,1,ACT,8174,-122.3127498,47.73792541,FALSE,FALSE,FALSE,
77732,NL,,N,5th Ave NE,Far side,NE 175th St,YES,365,1,ACT,8175,-122.3239833,47.75641591,FALSE,FALSE,FALSE,
77734,NL,,E,NE 175th St,Far side,5th Ave NE,YES,333,1,ACT,8176,-122.3234245,47.75579035,FALSE,FALSE,FALSE,
77738,NL,,W,NE 175th St,Far side,15th Ave NE,YES,333,1,ACT,8178,-122.3143294,47.7558202,FALSE,FALSE,FALSE,
78000,NL,,S,138th Pl NE,Near side,NE 175th St,YES,231 256 931,1,ACT,8210,-122.1553131,47.75504366,FALSE,FALSE,FALSE,
78002,NL,,S,138th Pl NE,Far side,NE 178th Pl,YES,231 256 931,1,ACT,8212,-122.1553918,47.75685568,FALSE,FALSE,FALSE,
78045,E,,N,Tolt Ave,Near side,W Bird St,YES,629,1,ACT,8214,-121.9137067,47.64855594,FALSE,FALSE,FALSE,
78070,E,,W,SE 24th St,Far side,70th Ave SE,YES,630,1,ACT,8215,-122.2454611,47.58922457,FALSE,FALSE,FALSE,
79239,SE,,S,68th Ave S,Near side,S 204th St,YES,150,1,ACT,8239,-122.2495395,47.41957162,FALSE,FALSE,FALSE,
79240,SE,,S,68th Ave S,Far side,S 212th St,YES,150,1,ACT,8240,-122.2495071,47.41166946,FALSE,FALSE,FALSE,
79243,SE,,E,W James St,Far side,Washington Ave N,YES,150 162 183,1,ACT,8243,-122.2466772,47.38665326,FALSE,FALSE,FALSE,
79248,SE,,N,4th Ave N,Far side,W Smith St,YES,150 162 183 914,1,ACT,8245,-122.2372471,47.38369377,FALSE,FALSE,FALSE,
79520,SE,,W,SW Sunset Blvd,Far side,Rainier Ave S,YES,101 102 107,1,ACT,8247,-122.2179814,47.47982193,FALSE,FALSE,FALSE,
79530,SE,,W,SW Sunset Blvd,Far side,Stevens Ave SW,YES,101 102,1,ACT,8250,-122.2245583,47.47786795,FALSE,FALSE,FALSE,
79540,SE,,W,SW Sunset Blvd,Near side,Oakesdale Ave SW,YES,101 102,1,ACT,8251,-122.2326126,47.47974478,FALSE,FALSE,FALSE,
79555,SE,,N,Martin L King Jr Way S,Far side,68th Ave S,YES,101 102,1,ACT,8253,-122.2504014,47.48349553,FALSE,FALSE,FALSE,
79560,SE,,N,Martin L King Jr Way S,Far side,S 129th St,YES,101 102,1,ACT,8254,-122.2582904,47.48754865,FALSE,FALSE,FALSE,
79570,SE,,S,Martin L King Jr Way S,Far side,S 129th St,YES,101 102,1,ACT,8258,-122.2578253,47.48695976,FALSE,FALSE,FALSE,
79580,SE,,S,Martin L King Jr Way S,Near side,S 135th St,YES,101 102,1,ACT,8259,-122.2458158,47.48205064,FALSE,FALSE,FALSE,
79610,SE,,E,SW Sunset Blvd,Far side,Hardie Ave SW,YES,101 102 107,1,ACT,8262,-122.2187643,47.47960536,FALSE,FALSE,FALSE,
79862,E,,E,SE 36th St,Near side,131st Ave SE,YES,212 240,1,ACT,8265,-122.1665509,47.57951908,FALSE,FALSE,FALSE,
79868,E,,S,Factoria Blvd SE,Near side,SE 38th St,YES,203 240,1,ACT,8267,-122.1695314,47.57707424,FALSE,FALSE,FALSE,
79878,E,,N,142nd Pl SE,Near side,SE 32nd St,YES,212 240,1,ACT,8273,-122.1509439,47.58185035,FALSE,FALSE,FALSE,
79972,SE,,W,S 154th St,Near side,32nd Ave S,YES,F,1,ACT,100000735,-122.2911613,47.46523929,FALSE,FALSE,FALSE,
80151,SE,,E,S 154th St,Near side,24th Ave S,YES,161 F,1,ACT,100000494,-122.3027245,47.46505094,FALSE,FALSE,FALSE,
80240,SE,,E,S 170th St,Far side,Military Rd S,YES,156,1,ACT,8308,-122.278223,47.45110759,FALSE,FALSE,FALSE,
80322,SE,,N,I-405 Ramp,Far side,NE 30th St,YES,111,1,ACT,8317,-122.1978302,47.51874188,FALSE,FALSE,FALSE,
80380,E,,N,Factoria Blvd SE,Far side,SE Newport Way,YES,203 240,1,ACT,8324,-122.1693305,47.56876918,FALSE,FALSE,FALSE,
80390,E,,N,Factoria Blvd SE,Near side,SE 42nd St,YES,203 240,1,ACT,8325,-122.1693661,47.57047395,FALSE,FALSE,FALSE,
80412,E,,N,Factoria Blvd SE,Far side,SE 38th St,YES,203 240,1,ACT,8327,-122.1693313,47.57685422,FALSE,FALSE,FALSE,
80485,E,,E,E Sunset Way,Far side,Rainier Blvd S,YES,554E,1,ACT,8359,-122.0342354,47.53002437,FALSE,FALSE,FALSE,
80509,NL,,S,132nd Ave NE,Far middle,NE 117th St,YES,225,1,ACT,8373,-122.1645259,47.7042983,FALSE,FALSE,FALSE,
80570,E,,N,116th Ave SE,Far side,SE 1st St,YES,271,1,ACT,8383,-122.1853729,47.60867181,FALSE,FALSE,FALSE,
80650,SE,,W,SW Grady Way,Far side,Rainier Ave S,YES,153,1,ACT,8395,-122.2190479,47.47063989,FALSE,FALSE,FALSE,
80680,SE,,N,Interurban Ave S,Far side,Fort Dent Way,YES,150,1,ACT,8404,-122.2494213,47.46601711,FALSE,FALSE,FALSE,
80700,SE,,N,Interurban Ave S,Near side,58th Ave S,YES,150,1,ACT,8407,-122.2587746,47.47625364,FALSE,FALSE,FALSE,
80710,SE,1,N,Interurban Ave S,Far side,52nd Ave S,YES,150 193E,2,ACT,8408,-122.2680366,47.48230006,FALSE,FALSE,FALSE,
80720,SE,2,S,Interurban Ave S,Near side,52nd Ave S,YES,150,1,ACT,8409,-122.2679494,47.48207221,FALSE,FALSE,FALSE,
80730,SE,,S,Interurban Ave S,Near side,58th Ave S,YES,150,1,ACT,8410,-122.2595833,47.47654126,FALSE,FALSE,FALSE,
80742,SE,,S,Interurban Ave S,Far side,S 147th St,YES,150,1,ACT,8412,-122.2543374,47.47103568,FALSE,FALSE,FALSE,
80768,SE,,S,Lind Ave SW,Near side,SW 16th St,YES,F,1,ACT,8421,-122.2234565,47.46627016,FALSE,FALSE,FALSE,
80820,SE,,W,W James St,Far side,4th Ave N,YES,150 162 183,1,ACT,8426,-122.2381198,47.38672157,FALSE,FALSE,FALSE,
80862,SE,,E,8th St NE,Far side,Harvey Rd NE,YES,181,1,ACT,8427,-122.2132464,47.31519528,FALSE,FALSE,FALSE,
80968,SE,,N,M St SE,Near side,29th St SE,YES,184,1,ACT,8435,-122.2132627,47.28248438,FALSE,FALSE,FALSE,
80982,SE,,W,17th St SE,Far side,B St SE,YES,184,1,ACT,8439,-122.2269503,47.2936845,FALSE,FALSE,FALSE,
81100,SE,,W,2nd St SE,Near side,B St SE,YES,181 915,1,ACT,8448,-122.2274203,47.30573574,FALSE,FALSE,FALSE,
81144,SE,,E,3rd Ave SE,Far side,Milwaukee Blvd S,YES,917,1,ACT,8460,-122.2494938,47.26458077,FALSE,FALSE,FALSE,
81178,SE,,N,Milwaukee Blvd S,Far side,Warde St,YES,917,1,ACT,8470,-122.2498175,47.27863595,FALSE,FALSE,FALSE,
81201,SE,,E,2nd St SE,Near side,A St SE,YES,184,1,ACT,8480,-122.2288953,47.30557114,FALSE,FALSE,FALSE,
81245,NL,4,S,Shoreline North Transit Center AcRd,Far side,Shoreline North Transit Center AcRd,UNK,365,1,ACT,100016429,-122.3224587,47.76379064,FALSE,FALSE,FALSE,
81246,NL,,S,5th Ave NE,Near side,NE 174th St,YES,365,1,ACT,8491,-122.3241609,47.75509661,FALSE,FALSE,FALSE,
81367,NS,,E,NE Northgate Way,Far side,Roosevelt Way NE,YES,322 61,1,ACT,8520,-122.3174281,47.70848972,FALSE,FALSE,FALSE,
81368,NS,,N,Roosevelt Way NE,Far side,NE 111th St,YES,348,1,ACT,8521,-122.3177587,47.70911114,FALSE,FALSE,FALSE,
81677,E,,S,228th Ave NE,Far side,NE 8th St,YES,269 554E,1,ACT,100001438,-122.0356505,47.61470248,FALSE,FALSE,FALSE,
81684,E,1,E,S Sammamish P&R AcRd,Far side,SE 30th St,YES,269 554E,1,ACT,8646,-122.0371227,47.58229115,FALSE,FALSE,FALSE,
81685,E,,S,228th Ave SE,Far side,SE 8th St,YES,269 554E,1,ACT,8647,-122.0356061,47.60137494,FALSE,FALSE,FALSE,
81703,E,,S,228th Ave SE,Far side,SE 10th St,YES,269,1,ACT,8654,-122.0355625,47.59878657,FALSE,FALSE,FALSE,
81755,E,,N,Bear Creek P&R AcRd,Opposite to,178th Pl NE,YES,250 269 545E 982EN,1,ACT,8675,-122.1009627,47.67361132,FALSE,FALSE,FALSE,
82107,NL,,E,Ballinger Way NE,Far side,NE 175th St,YES,331,1,ACT,8721,-122.2776524,47.75435012,FALSE,FALSE,FALSE,
82120,NL,,W,NE 145th St,Far side,30th Ave NE,YES,65,1,ACT,8723,-122.2969288,47.73385751,FALSE,FALSE,FALSE,
82160,NL,,W,NE 145th St,Far side,15th Ave NE,YES,65,1,ACT,8735,-122.3131548,47.73402435,FALSE,FALSE,FALSE,
82198,NS,,W,NE Northgate Way,Far side,Roosevelt Way NE,YES,322 348 61 67,1,ACT,100000907,-122.3183706,47.70863265,FALSE,FALSE,FALSE,
82205,NS,,S,Roosevelt Way NE,Far side,NE 108th St,YES,67,1,ACT,8748,-122.3179378,47.70741728,FALSE,FALSE,FALSE,
82227,NS,,S,Roosevelt Way NE,Far side,NE 95th St,YES,67,1,ACT,8754,-122.3176838,47.69739504,FALSE,FALSE,FALSE,
82230,NL,,E,NE 145th St,Far side,15th Ave NE,YES,65,1,ACT,8755,-122.3116953,47.73387135,FALSE,FALSE,FALSE,
82280,NL,,W,Ballinger Way NE,Far side,NE 175th St,YES,331,1,ACT,8769,-122.2783838,47.75506419,FALSE,FALSE,FALSE,
82425,E,,N,Railroad Ave SE,Far side,SE King St,YES,208 629,1,ACT,100012448,-121.8258332,47.5296032,FALSE,FALSE,FALSE,
82670,NL,,E,NE 137th St,Near side,100th Ave NE,YES,225,1,ACT,8808,-122.2083764,47.72305758,FALSE,FALSE,FALSE,
82700,NL,,S,I-405 SB Ent Ramp,Far side,Juanita Woodinville Way NE,YES,239 256 981E,1,ACT,8811,-122.187673,47.74129029,FALSE,FALSE,FALSE,
82718,E,,S,I-405 Ramp,Near side,SE 8th St,YES,981E,1,ACT,8814,-122.1849703,47.60347217,FALSE,FALSE,FALSE,
82776,NL,,E,Ballinger Way NE,Far side,25th Ave NE,YES,331,1,ACT,8824,-122.3023208,47.76970886,FALSE,FALSE,FALSE,
82780,E,,N,I-405 Ramp,Far side,Lake Washington Blvd SE,YES,111,1,ACT,8828,-122.1892807,47.55713705,FALSE,FALSE,FALSE,
83703,SW,,E,SW 320th St,Far side,21st Ave SW,YES,181 187,1,ACT,8872,-122.3604407,47.31510476,FALSE,FALSE,FALSE,
83704,SW,,E,SW 320th St,Far side,18th Ave SW,YES,181 187,1,ACT,8873,-122.3571464,47.31509708,FALSE,FALSE,FALSE,
83706,SW,,E,S 320th St,Far side,1st Ave S,YES,181 187,1,ACT,8874,-122.3336885,47.31509826,FALSE,FALSE,FALSE,
83707,SW,,E,S 320th St,Near side,Private Rd,YES,181 187,1,ACT,8875,-122.3300516,47.31509844,FALSE,FALSE,FALSE,
83708,SW,,E,S 320th St,Far side,5th Ave S,YES,181 187,1,ACT,8876,-122.3276647,47.31509873,FALSE,FALSE,FALSE,
